image,method,mean_luma,std_luma,dark_10pct_luma_std,mean_saturation,clip_white_ratio,clip_black_ratio
pexels-octoptimist-3185041.jpg,input,0.09225459396839142,0.15377677977085114,0.006342821754515171,0.20756183564662933,6.312038319482918e-06,0.00037481484687596183
pexels-octoptimist-3185041.jpg,gamma,0.2707117795944214,0.16176097095012665,0.026629557833075523,0.12305804342031479,0.030859855917205293,7.1135669949728126e-06
pexels-octoptimist-3185041.jpg,clahe,0.12286318838596344,0.15235498547554016,0.010350220836699009,0.15034042298793793,3.366420437057556e-05,0.00010720446034677337
pexels-octoptimist-3185041.jpg,retinex,0.6894440054893494,0.1387520730495453,0.18092390894889832,0.07166258990764618,0.013973850928490818,0.009154259002770082
pexels-octoptimist-3185041.jpg,icd_inspired,0.11170835961537559,0.18367366425673262,0.0,0.06216568127274513,0.01076162457038063,0.1955712935710988
